id,ts,station_id,lsid,tx_id,temp_last,temp_hi,temp_lo,temp_avg,temp_hi_at,temp_lo_at,hum_last,hum_hi,hum_lo,hum_hi_at,hum_lo_at,heat_index_last,heat_index_hi,heat_index_hi_at,wind_chill_last,wind_chill_lo,wind_chill_lo_at,wet_bulb_last,wet_bulb_hi,wet_bulb_lo,wet_bulb_hi_at,wet_bulb_lo_at,dew_point_last,dew_point_hi,dew_point_lo,dew_point_hi_at,dew_point_lo_at,wind_speed_last,wind_speed_hi,wind_speed_avg,wind_speed_hi_at,wind_dir_last,wind_dir_of_prevail,wind_dir_of_avg,wind_speed_hi_dir,wind_run,rainfall_mm,rainfall_in,rain_rate_hi_mm,rain_rate_hi_in,rain_rate_hi_at,rain_size,rainfall_clicks,rain_rate_hi_clicks,solar_rad_hi,solar_rad_avg,solar_energy,solar_rad_hi_at,uv_index_hi,uv_index_avg,uv_dose,uv_index_hi_at,thw_index_last,thw_index_hi,thw_index_lo,thw_index_hi_at,thw_index_lo_at,thsw_index_last,thsw_index_hi,thsw_index_lo,thsw_index_hi_at,thsw_index_lo_at,wbgt_last,wbgt_hi,wbgt_hi_at,pressure,rssi,reception,packets_received,packets_missed,packets_received_streak,packets_missed_streak,crc_errors,resyncs,freq_error_avg,freq_error_total,trans_battery_volt,trans_battery_flag,supercap_volt_last,solar_volt_last,solar_rad_volt_last,uv_volt_last,spars_volt_last,spars_rpm_last,hdd,cdd,et,arch_int,tz_offset,gnss_fix,gnss_clock,latitude,longitude,elevation,synced_at,data_source
42,1760992200,205011,813260,1,80.2,80.2,80.0,80.1,1760991875,1760991301,90.1,90.4,90.1,1760991314,1760992083,87.5,87.6,1760991875,80.2,80.0,1760991301,77.9,77.9,77.7,1760991875,1760991301,77.0,77.1,76.9,1760991875,1760992090,,6.31,3.69,1760991729,,22,10,354,0.9200000166893005,0.0,0.0,0.0,0.0,1760991309,1,0,0,,,,,,,,,87.5,87.6,87.1,1760991875,1760991301,,,,,,,,,,-87,100.0,351,0,13621,0,0,0,0,52,2.998,0,0.903,0.026,2.998,3,,,0.0,0.157,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
43,1760993100,205011,813260,1,80.3,80.3,80.1,80.2,1760992777,1760992203,89.4,90.1,89.4,1760992288,1760993005,87.6,87.7,1760992777,80.3,80.1,1760992203,77.8,77.9,77.7,1760992224,1760992500,76.9,77.0,76.9,1760992224,1760992859,,6.69,3.34,1760992523,,22,19,360,0.8399999737739563,0.0,0.0,0.0,0.0,1760992211,1,0,0,,,,,,,,,87.6,87.7,87.2,1760992777,1760992562,,,,,,,,,,-87,100.0,351,0,13972,0,0,0,0,60,2.998,0,0.903,0.026,2.998,3,,,0.0,0.158,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
44,1760994000,205011,813260,1,80.3,80.4,80.2,80.3,1760993454,1760993156,88.9,89.4,88.9,1760993108,1760993774,87.5,87.8,1760993454,80.3,80.2,1760993156,77.7,77.8,77.7,1760993454,1760993802,76.7,76.9,76.7,1760993115,1760993802,,8.69,4.64,1760993287,,22,19,1,1.159999966621399,0.0,0.0,0.0,0.0,1760993102,1,0,0,,,,,,,,,87.5,87.8,87.4,1760993454,1760993156,,,,,,,,,,-87,100.0,351,0,14323,0,0,0,0,22,2.998,0,0.903,0.032,2.998,3,,,0.0,0.16,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
45,1760994900,205011,813260,1,79.9,80.3,79.9,80.1,1760994017,1760994776,89.5,89.5,89.0,1760994799,1760994030,86.7,87.6,1760994038,79.9,79.9,1760994776,77.4,77.7,77.4,1760994038,1760994776,76.5,76.8,76.5,1760994038,1760994776,,8.13,4.78,1760994758,,360,9,8,1.190000057220459,0.0,0.0,0.0,0.0,1760994004,1,0,0,,,,,,,,,86.7,87.6,86.7,1760994038,1760994776,,,,,,,,,,-87,100.0,352,0,14675,0,0,0,0,34,2.998,0,0.903,0.097,2.998,3,,,0.0,0.158,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
46,1760995800,205011,813260,1,79.7,79.9,79.7,79.8,1760994909,1760995555,90.2,90.2,89.6,1760995773,1760994901,86.4,86.7,1760995063,79.7,79.7,1760995555,77.4,77.5,77.4,1760995780,1760994991,76.6,76.7,76.5,1760995780,1760994991,,7.38,3.6,1760995001,,360,12,2,0.8999999761581421,0.0,0.0,0.0,0.0,1760994906,1,0,0,,,,,,,,,86.4,86.7,86.3,1760995063,1760995555,,,,,,,,,,-87,100.0,351,0,15026,0,0,0,0,43,2.998,0,0.905,0.481,2.998,3,,,0.0,0.154,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
47,1760996700,205011,813260,1,79.5,79.8,79.5,79.6,1760995852,1760996508,89.9,90.2,89.8,1760995824,1760996490,85.8,86.6,1760995852,79.5,79.5,1760996508,77.2,77.5,77.1,1760995852,1760996508,76.3,76.7,76.2,1760995852,1760996508,,7.38,4.13,1760996613,,45,33,38,1.0299999713897705,0.0,0.0,0.0,0.0,1760995801,1,0,0,,,,,,,,,85.8,86.6,85.8,1760995852,1760996508,,,,,,,,,,-87,99.0,350,1,15060,0,1,0,0,42,2.998,0,0.905,1.099,2.998,3,,,0.0,0.152,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
48,1760997600,205011,813260,1,79.6,79.6,79.4,79.5,1760997482,1760996744,89.9,90.0,89.9,1760996900,1760997105,86.1,86.1,1760997482,79.6,79.4,1760996744,77.3,77.3,77.1,1760997482,1760996744,76.4,76.4,76.2,1760997482,1760996744,,6.13,2.49,1760996713,,22,33,23,0.6200000047683716,0.0,0.0,0.0,0.0,1760996700,1,0,0,,,,,,,,,86.1,86.1,85.6,1760997482,1760996744,,,,,,,,,,-87,100.0,351,0,667,0,0,0,0,57,2.998,0,0.905,1.199,2.998,3,,,0.0,0.151,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
49,1760998500,205011,813260,1,79.6,79.6,79.4,79.5,1760997625,1760997943,89.7,89.8,89.6,1760997771,1760998438,86.0,86.1,1760997625,79.6,79.4,1760997943,77.2,77.3,77.0,1760997625,1760997943,76.3,76.4,76.1,1760997625,1760998046,,5.56,3.75,1760998025,,22,19,22,0.9399999976158142,0.0,0.0,0.0,0.0,1760997612,1,0,0,,,,,,,,,86.0,86.1,85.6,1760997625,1760998046,,,,,,,,,,-87,100.0,351,0,1018,0,0,0,0,74,2.998,0,1.034,1.33,2.998,3,,,0.0,0.151,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
50,1760999400,205011,813260,1,79.8,79.8,79.5,79.7,1760999183,1760998507,89.2,89.6,89.2,1760998591,1760999258,86.4,86.4,1760999183,79.8,79.5,1760998507,77.3,77.3,77.1,1760999183,1760998548,76.3,76.4,76.1,1760999183,1760998548,,4.81,2.94,1760998714,,22,18,32,0.7400000095367432,0.0,0.0,0.0,0.0,1760998504,1,0,0,,,,,,,,,86.4,86.4,85.8,1760999183,1760998548,,,,,,,,,,-87,100.0,352,0,1370,0,0,0,0,54,2.998,0,1.307,1.667,2.998,3,,,0.0,0.153,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
51,1761000300,205011,813260,1,80.2,80.2,79.8,80.0,1761000106,1760999401,88.4,89.1,88.4,1760999411,1761000283,87.2,87.2,1761000106,80.2,79.8,1760999401,77.5,77.5,77.3,1761000106,1760999419,76.5,76.5,76.3,1761000106,1760999419,,6.38,3.52,1761000006,,22,32,32,0.8799999952316284,0.0,0.0,0.0,0.0,1760999417,1,0,0,,,,,,,,,87.2,87.2,86.4,1761000106,1760999419,,,,,,,,,,-87,100.0,351,0,1721,0,0,0,0,34,2.998,0,1.703,1.647,2.998,3,,,0.0,0.157,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
52,1761001200,205011,813260,1,80.3,80.3,80.2,80.2,1761000690,1761000301,88.2,88.3,88.2,1761000334,1761000590,87.4,87.4,1761000690,80.3,80.2,1761000301,77.5,77.5,77.4,1761000690,1761000598,76.5,76.5,76.4,1761000690,1761000598,,7.31,4.75,1761001044,,360,13,32,1.190000057220459,0.0,0.0,0.0,0.0,1761000308,1,0,0,,,,,,,,,87.4,87.4,87.2,1761000690,1761000598,,,,,,,,,,-87,100.0,351,0,2072,0,0,0,0,40,2.998,0,1.996,1.6,2.998,3,,,0.0,0.159,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
53,1761002100,205011,813260,1,80.9,80.9,80.3,80.5,1761002084,1761001203,87.7,88.3,87.7,1761001256,1761002025,88.8,88.8,1761002084,80.9,80.3,1761001203,78.0,78.0,77.5,1761002084,1761001203,76.9,76.9,76.5,1761002084,1761001203,,5.81,4.05,1761001336,,360,15,1,1.0099999904632568,0.0,0.0,0.0,0.0,1761001200,1,0,0,,,,,,,,,88.8,88.8,87.4,1761002084,1761001203,,,,,,,,,,-87,100.0,351,0,2423,0,0,0,0,24,2.998,0,2.168,1.582,2.998,3,,,0.0,0.162,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
54,1761003000,205011,813260,1,82.0,82.0,80.8,81.3,1761002966,1761002115,86.8,87.7,86.8,1761002128,1761002948,91.4,91.4,1761002966,82.0,80.8,1761002115,78.8,78.8,77.9,1761002894,1761002115,77.7,77.7,76.8,1761002894,1761002115,,5.63,2.99,1761002861,,360,3,5,0.75,0.0,0.0,0.0,0.0,1761002112,1,0,0,,,,,,,,,91.4,91.4,88.5,1761002966,1761002115,,,,,,,,,,-87,100.0,352,0,2775,0,0,0,0,-6,2.998,0,2.494,2.086,2.998,3,,,0.0,0.17,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
55,1761003900,205011,813260,1,82.4,82.4,82.0,82.3,1761003478,1761003017,86.1,86.5,85.9,1761003050,1761003255,92.3,92.3,1761003478,82.4,82.0,1761003017,79.0,79.0,78.8,1761003242,1761003017,77.8,77.8,77.7,1761003242,1761003263,,7.06,3.32,1761003476,,360,348,331,0.8299999833106995,0.0,0.0,0.0,0.0,1761003004,1,0,0,,,,,,,,,92.3,92.3,91.4,1761003478,1761003017,,,,,,,,,,-87,100.0,351,0,3126,0,0,0,0,-15,2.998,0,2.497,2.089,2.998,3,,,0.0,0.18,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
56,1761004800,205011,813260,1,83.1,83.1,82.4,82.8,1761004718,1761003909,85.0,86.1,85.0,1761004075,1761004741,93.8,93.8,1761004718,83.1,82.4,1761003909,79.4,79.4,79.0,1761004718,1761003909,78.1,78.2,77.8,1761004718,1761003950,,7.25,3.87,1761004439,,360,345,340,0.9700000286102295,0.0,0.0,0.0,0.0,1761003906,1,0,0,,,,,,,,,93.8,93.8,92.2,1761004718,1761003950,,,,,,,,,,-87,100.0,351,0,3477,0,0,0,0,-45,2.998,0,2.497,2.125,2.998,3,,,0.0,0.185,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
57,1761005700,205011,813260,1,84.1,84.1,83.1,83.5,1761005692,1761004811,82.8,85.0,82.8,1761004946,1761005664,95.8,95.8,1761005692,84.1,83.1,1761004811,79.8,79.8,79.3,1761005579,1761004852,78.3,78.4,78.1,1761005344,1761004852,,8.44,4.22,1761004952,,315,321,314,1.059999942779541,0.0,0.0,0.0,0.0,1761004800,1,0,0,,,,,,,,,95.8,95.8,93.8,1761005692,1761004852,,,,,,,,,,-88,100.0,351,0,3828,0,0,0,0,-57,2.998,0,2.497,2.116,2.998,3,,,0.0,0.193,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
58,1761006600,205011,813260,1,84.9,84.9,83.9,84.4,1761006553,1761005784,81.1,82.8,81.1,1761005869,1761006330,97.3,97.5,1761006553,84.9,83.9,1761005784,80.1,80.2,79.4,1761006553,1761005784,78.5,78.6,77.9,1761006553,1761005784,,8.63,4.8,1761006087,,315,317,311,1.2000000476837158,0.0,0.0,0.0,0.0,1761005700,1,0,0,,,,,,,,,97.3,97.5,95.0,1761006553,1761005784,,,,,,,,,,-88,100.0,351,0,4179,0,0,0,0,-70,2.998,0,2.494,2.125,2.998,3,,,0.0,0.202,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
59,1761007500,205011,813260,1,85.3,85.4,84.9,85.1,1761007117,1761006604,80.7,81.2,79.8,1761006638,1761007099,98.3,98.4,1761007055,85.3,84.9,1761006604,80.4,80.4,80.0,1761007055,1761007137,78.7,78.8,78.3,1761007055,1761007137,,8.5,4.27,1761007127,,315,316,292,1.0700000524520874,0.0,0.0,0.0,0.0,1761006602,1,0,0,,,,,,,,,98.3,98.4,97.3,1761007055,1761006604,,,,,,,,,,-88,100.0,352,0,4531,0,0,0,0,-68,2.998,0,2.497,2.177,2.998,3,,,0.0,0.21,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
60,1761008400,205011,813260,1,85.7,85.7,85.4,85.6,1761007742,1761007506,79.0,80.4,78.5,1761007611,1761008175,98.6,99.1,1761007742,85.7,85.4,1761007506,80.3,80.6,80.1,1761007742,1761008183,78.4,78.9,78.1,1761007619,1761008183,,8.06,3.84,1761007765,,315,315,288,0.9599999785423279,0.0,0.0,0.0,0.0,1761007514,1,0,0,,,,,,,,,98.6,99.1,98.1,1761007742,1761008183,,,,,,,,,,-88,100.0,351,0,4882,0,0,0,0,-99,2.998,0,2.497,2.186,2.998,3,,,0.0,0.215,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
61,1761009300,205011,813260,1,84.9,85.7,84.9,85.4,1761008408,1761009290,80.5,80.5,79.0,1761009251,1761008534,97.0,98.7,1761008439,84.9,84.9,1761009290,80.0,80.4,80.0,1761008900,1761009290,78.2,78.7,78.2,1761008900,1761009290,,8.06,3.87,1761008549,,315,313,274,0.9700000286102295,0.0,0.0,0.0,0.0,1761008416,1,0,0,,,,,,,,,97.0,98.7,97.0,1761008439,1761009290,,,,,,,,,,-88,100.0,351,0,5233,0,0,0,0,-76,2.998,0,2.497,2.201,2.998,3,,,0.0,0.213,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
62,1761010200,205011,813260,1,84.6,84.9,84.5,84.7,1761009300,1761009843,81.7,81.9,81.0,1761009918,1761009354,96.7,97.5,1761009474,84.6,84.5,1761009843,80.0,80.2,79.8,1761009474,1761009843,78.4,78.6,78.2,1761009474,1761009843,,7.88,4.14,1761010030,,315,319,340,1.0399999618530273,0.0,0.0,0.0,0.0,1761009318,1,0,0,,,,,,,,,96.7,97.5,96.4,1761009474,1761009843,,,,,,,,,,-88,100.0,351,0,5584,0,0,0,0,-57,2.998,0,2.494,2.21,2.998,3,,,0.0,0.205,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
63,1761011100,205011,813260,1,84.9,84.9,84.5,84.6,1761011063,1761010602,81.7,82.1,81.4,1761010584,1761010789,97.7,97.7,1761011063,84.9,84.5,1761010602,80.3,80.3,79.8,1761011063,1761010797,78.7,78.7,78.2,1761011063,1761010797,,7.56,4.31,1761010548,,315,310,276,1.0800000429153442,0.0,0.0,0.0,0.0,1761010200,1,0,0,,,,,,,,,97.7,97.7,96.3,1761011063,1761010797,,,,,,,,,,-88,100.0,351,0,5935,0,0,0,0,-70,,0,2.497,2.21,2.998,3,,,0.0,0.204,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
64,1761012000,205011,813260,1,85.9,86.0,84.9,85.5,1761011955,1761011104,79.6,81.6,79.6,1761011148,1761011968,99.4,100.0,1761011955,85.9,84.9,1761011104,80.6,80.9,80.2,1761011955,1761011104,78.9,79.3,78.7,1761011545,1761011104,,7.81,4.03,1761011686,,315,307,319,1.0099999904632568,0.0,0.0,0.0,0.0,1761011112,1,0,0,,,,,,,,,99.4,100.0,97.6,1761011955,1761011104,,,,,,,,,,-88,100.0,352,0,6287,0,0,0,0,-110,2.998,0,2.497,,2.998,3,,,0.0,0.214,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
65,1761012900,205011,813260,1,86.6,86.6,86.0,86.3,1761012621,1761012006,79.5,79.8,78.1,1761012019,1761012634,101.5,101.5,1761012898,86.6,86.0,1761012006,81.3,81.3,80.6,1761012898,1761012242,79.5,79.5,78.7,1761012898,1761012242,,9.94,4.26,1761012488,,315,316,324,1.0700000524520874,0.0,0.0,0.0,0.0,1761012004,1,0,0,,,,,,,,,101.5,101.5,99.4,1761012898,1761012242,,,,,,,,,,-88,100.0,351,0,6638,0,0,0,0,-98,2.998,0,2.497,2.212,2.998,3,,,0.0,0.222,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
66,1761013800,205011,813260,1,87.0,87.0,86.4,86.6,1761013790,1761013441,78.4,78.6,77.8,1761012993,1761013403,102.1,102.1,1761013790,87.0,86.4,1761013441,81.3,81.5,80.6,1761012959,1761013441,79.5,79.7,78.6,1761012959,1761013441,,9.0,4.8,1761013362,,315,309,313,1.2000000476837158,0.0,0.0,0.0,0.0,1761012906,1,0,0,,,,,,,,,102.1,102.1,100.0,1761013790,1761013441,,,,,,,,,,-88,100.0,351,0,6989,0,0,0,0,-120,2.998,0,2.497,2.224,2.998,3,,,0.0,0.225,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
67,1761014700,205011,813260,1,86.2,87.2,86.1,86.8,1761013872,1761014651,79.8,79.8,77.7,1761014479,1761013915,100.4,102.9,1761014241,86.2,86.1,1761014651,81.0,81.7,80.7,1761014241,1761014610,79.2,79.9,78.9,1761014241,1761014610,,9.0,4.29,1761013946,,292,298,292,1.0700000524520874,0.0,0.0,0.0,0.0,1761013800,1,0,0,,,,,,,,,100.4,102.9,99.9,1761014241,1761014651,,,,,,,,,,-88,100.0,351,0,7340,0,0,0,0,-115,2.998,0,2.497,2.239,2.998,3,,,0.0,0.227,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
68,1761015600,205011,813260,1,86.1,86.4,86.1,86.2,1761014886,1761014722,78.3,79.2,77.1,1761014735,1761015094,99.4,100.4,1761014825,86.1,86.1,1761014722,80.5,81.0,80.2,1761014702,1761015122,78.5,79.2,78.1,1761014702,1761015122,,9.13,4.87,1761014830,,292,302,345,1.2200000286102295,0.0,0.0,0.0,0.0,1761014710,1,0,0,,,,,,,,,99.4,100.4,98.8,1761014825,1761015122,,,,,,,,,,-88,100.0,352,0,7692,0,0,0,0,-93,2.998,0,2.497,2.207,2.998,3,,,0.0,0.221,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
69,1761016500,205011,813260,1,86.5,86.5,85.9,86.2,1761016403,1761015932,77.8,79.8,77.3,1761015811,1761016324,100.3,100.5,1761016270,86.5,85.9,1761015932,80.7,80.9,80.5,1761016270,1761015604,78.7,79.0,78.4,1761015819,1761016332,,8.5,3.53,1761016370,,292,301,288,0.8799999952316284,0.0,0.0,0.0,0.0,1761015612,1,0,0,,,,,,,,,100.3,100.5,99.4,1761016270,1761015604,,,,,,,,,,-88,100.0,351,0,8043,0,0,0,0,-93,2.998,0,2.494,2.236,2.998,3,,,0.0,0.22,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
70,1761017400,205011,813260,1,87.2,87.4,86.5,87.2,1761016803,1761016506,75.8,78.1,74.3,1761016580,1761016888,101.3,102.4,1761016803,87.2,86.5,1761016506,80.8,81.2,80.4,1761016803,1761016926,78.6,79.2,78.1,1761016629,1761016926,,7.38,3.63,1761016908,,292,291,316,0.9100000262260437,0.0,0.0,0.0,0.0,1761016503,1,0,0,,,,,,,,,101.3,102.4,100.3,1761016803,1761016506,,,,,,,,,,-88,100.0,351,0,8394,0,0,0,0,-101,2.998,0,2.497,2.227,2.998,3,,,0.0,0.231,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
71,1761018300,205011,813260,1,87.9,87.9,87.2,87.5,1761018289,1761017408,74.9,75.9,74.5,1761017400,1761017913,102.9,102.9,1761018289,87.9,87.2,1761017408,81.2,81.2,80.8,1761018289,1761017582,78.9,79.0,78.5,1761017746,1761017920,,6.81,2.96,1761017500,,315,304,342,0.7400000095367432,0.0,0.0,0.0,0.0,1761017416,1,0,0,,,,,,,,,102.9,102.9,101.3,1761018289,1761017459,,,,,,,,,,-88,100.0,351,0,8745,0,0,0,0,-144,2.998,0,2.497,2.212,2.998,3,,,0.0,0.234,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
72,1761019200,205011,813260,1,88.2,88.5,87.9,88.1,1761018904,1761018310,72.2,74.5,71.5,1761018425,1761019143,101.8,103.5,1761018812,88.2,87.9,1761018310,80.5,81.2,80.5,1761018812,1761019191,77.8,78.9,77.8,1761018310,1761019191,,7.81,3.57,1761018489,,292,290,298,0.8899999856948853,0.0,0.0,0.0,0.0,1761018300,1,0,0,,,,,,,,,101.8,103.5,101.8,1761018812,1761019191,,,,,,,,,,-88,100.0,351,0,9096,0,0,0,0,-146,2.998,0,2.497,2.198,2.998,3,,,0.0,0.241,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
73,1761020100,205011,813260,1,89.2,89.2,88.2,88.8,1761019868,1761019222,71.3,73.0,71.0,1761019399,1761019758,104.5,104.7,1761019868,89.2,88.2,1761019222,81.3,81.4,80.7,1761019724,1761019222,78.7,78.9,78.1,1761019724,1761019222,,7.0,3.2,1761019758,,315,314,306,0.800000011920929,0.0,0.0,0.0,0.0,1761019202,1,0,0,,,,,,,,,104.5,104.7,102.2,1761019868,1761019222,,,,,,,,,,-88,100.0,352,0,9448,0,0,0,0,-194,2.998,0,2.497,2.204,2.998,3,,,0.0,0.248,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
74,1761021000,205011,813260,1,87.1,89.4,87.1,88.2,1761020145,1761020965,76.0,76.0,71.1,1761020988,1761020219,100.9,105.4,1761020145,87.1,87.1,1761020965,80.6,81.7,80.2,1761020145,1761020616,78.4,79.1,77.6,1761020145,1761020616,,10.75,6.23,1761020855,,315,309,308,1.559999942779541,0.0,0.0,0.0,0.0,1761020111,1,0,0,,,,,,,,,100.9,105.4,100.9,1761020145,1761020965,,,,,,,,,,-88,100.0,351,0,9799,0,0,0,0,-125,2.998,0,2.497,2.195,2.998,3,,,0.0,0.242,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
75,1761021900,205011,813260,1,86.5,87.4,86.5,87.2,1761021293,1761021887,74.7,77.4,74.4,1761021398,1761021552,98.8,102.8,1761021405,85.7,85.7,1761021887,79.8,81.4,79.8,1761021405,1761021887,77.5,79.5,77.5,1761021405,1761021887,,18.0,9.6,1761021856,,315,316,314,2.4000000953674316,0.0,0.0,0.0,0.0,1761021013,1,0,0,,,,,,,,,97.9,102.7,97.9,1761021426,1761021887,,,,,,,,,,-88,100.0,351,0,10150,0,0,0,0,-112,2.998,0,2.497,2.224,2.998,3,,,0.0,0.231,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
76,1761022800,205011,813260,1,86.2,86.4,85.4,85.8,1761021908,1761022102,72.4,77.7,72.4,1761022115,1761022782,96.9,98.5,1761021908,86.2,84.4,1761022102,78.9,79.7,78.8,1761021908,1761022225,76.3,77.7,76.3,1761022133,1761022789,,15.13,6.36,1761021974,,315,310,311,1.590000033378601,0.0,0.0,0.0,0.0,1761021905,1,0,0,,,,,,,,,96.9,97.6,95.1,1761021908,1761022225,,,,,,,,,,-88,100.0,351,0,10501,0,0,0,0,-85,2.998,0,2.497,2.245,2.998,3,,,0.0,0.216,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
77,1761023700,205011,813260,1,87.0,87.0,86.2,86.7,1761023455,1761022802,74.5,74.5,72.0,1761023653,1761022884,100.1,100.1,1761023671,87.0,86.2,1761022802,80.2,80.2,78.9,1761023671,1761022892,77.9,77.9,76.2,1761023671,1761022892,,10.0,5.57,1761023568,,315,317,326,1.3899999856948853,0.0,0.0,0.0,0.0,1761022807,1,0,0,,,,,,,,,100.1,100.1,96.9,1761023671,1761022802,,,,,,,,,,-88,100.0,352,0,10853,0,0,0,0,-133,2.998,0,2.497,2.239,2.998,3,,,0.0,0.226,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
78,1761024600,205011,813260,1,87.0,87.8,87.0,87.4,1761024050,1761023701,75.7,76.5,74.0,1761024524,1761024114,100.7,103.1,1761024050,86.8,86.8,1761024573,80.6,81.4,80.2,1761024050,1761023701,78.4,79.2,77.9,1761024050,1761023701,,14.94,7.45,1761024111,,315,313,349,1.8600000143051147,0.0,0.0,0.0,0.0,1761023719,1,0,0,,,,,,,,,100.5,103.1,100.0,1761024050,1761024409,,,,,,,,,,-88,100.0,351,0,11204,0,0,0,0,-127,2.998,0,2.494,2.21,2.998,3,,,0.0,0.233,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
79,1761025500,205011,813260,1,86.9,87.1,86.8,86.9,1761024942,1761024726,75.9,76.1,75.2,1761025293,1761024678,100.5,100.8,1761024890,86.9,86.5,1761024726,80.5,80.6,80.2,1761024870,1761024726,78.4,78.5,78.0,1761024890,1761024726,,12.06,5.82,1761024647,,315,318,349,1.4600000381469727,0.0,0.0,0.0,0.0,1761024601,1,0,0,,,,,,,,,100.5,100.8,99.6,1761024890,1761024726,,,,,,,,,,-88,100.0,351,0,11555,0,0,0,0,-79,2.998,0,2.497,2.192,2.998,3,,,0.0,0.229,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
80,1761026400,205011,813260,1,87.5,87.5,86.9,87.2,1761026397,1761025516,75.5,76.2,74.8,1761025549,1761026215,102.0,102.1,1761025997,87.5,86.9,1761025516,81.0,81.1,80.5,1761025997,1761026264,78.8,78.9,78.2,1761025997,1761026264,,12.0,6.75,1761026249,,315,314,292,1.690000057220459,0.0,0.0,0.0,0.0,1761025503,1,0,0,,,,,,,,,102.0,102.1,100.5,1761025997,1761025516,,,,,,,,,,-88,100.0,351,0,11906,0,0,0,0,-107,2.998,0,2.497,2.207,2.998,3,,,0.0,0.231,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
81,1761027300,205011,813260,1,87.7,87.9,87.5,87.7,1761026848,1761026407,75.1,75.2,73.5,1761026420,1761026779,102.4,102.7,1761026910,87.7,87.5,1761027135,81.1,81.1,80.5,1761026910,1761027125,78.8,78.9,78.1,1761026910,1761027125,,11.31,7.28,1761026566,,315,310,300,1.8200000524520874,0.0,0.0,0.0,0.0,1761026405,1,0,0,,,,,,,,,102.4,102.7,101.2,1761026910,1761027135,,,,,,,,,,-88,100.0,351,0,12257,0,0,0,0,-136,2.998,0,2.497,2.212,2.998,3,,,0.0,0.237,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
82,1761028200,205011,813260,1,87.5,87.8,87.2,87.5,1761027310,1761027914,74.8,75.4,73.5,1761027958,1761027445,101.6,102.7,1761027310,87.5,87.0,1761027914,80.8,81.1,80.3,1761027310,1761027689,78.5,78.9,77.9,1761027310,1761027689,,12.0,7.47,1761027517,,315,307,302,1.8700000047683716,0.0,0.0,0.0,0.0,1761027317,1,0,0,,,,,,,,,101.6,102.6,100.6,1761027310,1761027691,,,,,,,,,,-88,100.0,351,1,12363,0,1,0,0,-126,2.998,0,2.497,2.195,2.998,3,,,0.0,0.234,,900,28800,,,,,,2025-10-21 18:06:10.043770,weatherlink
